host_is_superhost,host_identity_verified,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_365,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,neighbourhood,room
1,0,1.0,1.0,1.0,4,29,100,0.0,0.05,1,0.0,1,1125,2,0,0,5,0,0,4,1
1,0,1.0,1.0,1.0,4,22,100,0.0,0.3,1,0.6,1,15,0,0,0,3,0,0,4,1
0,0,1.0,1.0,1.0,4,13,45,0.0,0.1,1,0.05,1,1125,60,0,0,4,0,0,2,1
0,1,1.0,1.0,3.0,4,31,200,0.0,0.65,2,0.15,2,1125,44,1,0,5,0,0,4,2
0,1,1.0,1.0,1.0,4,18,90,2.0,0.45,1,0.15,4,1125,119,1,0,4,0,0,3,1
1,0,1.0,2.0,3.0,4,38,185,0.0,0.0,4,0.5,3,1125,118,1,0,4,0,0,3,2
0,0,2.0,1.0,1.0,4,34,49,0.0,0.0,1,0.06,1,1125,47,1,0,3,0,0,3,1
0,0,1.0,0.0,1.0,4,22,100,0.0,0.35,1,0.25,3,15,361,0,0,4,0,0,4,2
1,0,1.0,1.0,1.0,4,16,75,8.0,0.0,1,0.0,1,1125,188,0,0,5,0,0,1,1
1,1,1.0,1.0,1.0,2,19,90,0.0,0.4,1,0.25,2,60,16,0,0,5,0,0,4,1
0,0,1.0,1.0,1.0,4,48,79,1.0,0.2,1,0.0,1,7,364,0,0,3,0,0,2,1
0,0,1.0,1.0,1.0,4,36,114,0.0,0.0,3,0.07,2,120,87,0,0,3,0,0,3,2
0,1,1.0,2.0,3.0,4,18,265,0.0,0.0,3,0.25,3,30,75,0,0,3,0,0,3,2
1,1,1.0,1.0,2.0,4,27,75,1.0,0.25,2,0.15,1,29,85,0,0,4,0,0,3,1
1,1,1.0,1.0,1.0,4,31,169,0.0,0.75,1,0.35,2,5,46,0,0,3,0,0,4,1
1,0,1.0,0.0,2.0,4,23,80,0.0,0.2,2,0.18,3,27,335,0,0,4,0,0,0,2
0,1,1.0,0.0,2.0,4,44,196,1.0,0.74,4,0.25,2,29,45,1,0,4,0,0,3,2
1,1,1.0,2.0,2.0,4,19,165,1.0,0.75,1,0.0,2,1125,121,1,0,4,0,0,3,1
0,1,1.0,0.0,1.0,4,14,150,0.0,0.25,2,0.75,3,30,31,0,0,4,0,0,4,2
0,0,1.0,0.0,0.0,4,24,115,15.0,0.0,1,0.0,3,1125,2,0,0,3,0,0,4,2
0,0,1.0,0.0,1.0,4,13,110,0.0,0.6,1,0.45,3,90,40,0,0,3,0,0,4,1
1,0,1.5,1.0,2.0,4,25,70,0.0,0.3,2,0.2,28,1125,291,1,0,3,0,0,3,1
0,0,1.0,1.0,1.0,4,25,99,0.0,0.29,1,0.0,1,1120,151,0,0,3,0,0,4,1
0,0,2.0,1.0,1.0,4,33,80,0.0,0.55,1,0.0,3,4,36,1,0,4,0,0,4,1
1,1,1.0,1.0,1.0,4,24,145,1.0,0.89,1,0.0,2,1125,286,0,0,5,0,0,3,2
1,1,2.0,1.0,4.0,4,36,45,1.0,0.25,1,0.15,5,1125,84,0,0,4,0,0,3,1
0,0,1.0,0.0,1.0,4,22,200,0.0,1.5,1,1.0,5,600,255,1,0,3,0,0,3,2
0,0,1.0,1.0,1.0,4,25,99,0.0,0.29,1,0.0,1,1124,142,0,0,3,0,0,4,1
0,0,1.0,1.0,3.0,4,42,125,1.5,0.6,1,0.2,1,1125,357,1,0,5,0,0,3,2
1,0,1.0,1.0,1.0,4,24,50,1.0,0.15,1,0.25,1,1125,342,1,0,4,0,0,2,1
0,0,1.0,1.0,1.0,4,23,99,0.0,0.29,1,0.0,1,1120,143,0,0,3,0,0,4,1
0,0,1.0,1.0,1.0,4,30,100,2.5,1.0,1,0.5,3,1125,162,0,0,3,0,0,4,1
0,0,1.0,1.0,1.0,4,5,40,0.0,0.3,1,0.0,31,1125,364,0,0,3,1,0,2,1
0,1,1.0,1.0,1.0,4,33,53,2.0,0.45,1,0.1,30,365,89,0,0,3,0,0,4,1
0,0,1.0,1.0,1.0,4,23,99,0.0,0.29,1,0.0,1,1120,127,0,0,3,0,0,4,1
0,0,1.0,1.0,1.0,4,24,52,0.0,0.15,1,0.25,1,14,65,1,0,4,0,0,4,1
0,0,2.0,1.0,1.0,4,24,210,0.0,1.5,2,0.0,28,60,357,0,0,5,0,0,4,2
1,1,1.0,1.0,1.0,4,19,44,0.0,0.25,1,0.0,5,200,344,0,0,4,0,0,4,1
0,1,1.0,1.0,1.0,4,13,79,0.0,0.5,1,0.0,3,30,37,0,0,4,0,0,4,1
1,1,0.0,1.0,1.0,4,21,95,0.0,0.35,2,0.25,1,1125,164,0,0,4,0,0,3,1
1,0,1.0,1.0,2.0,4,31,70,1.25,0.25,1,0.25,2,60,356,1,0,3,0,0,2,1
0,1,1.5,1.0,1.0,4,36,85,1.0,0.5,1,0.25,2,40,302,0,0,3,0,0,3,1
0,0,2.0,2.0,3.0,4,28,69,0.0,0.0,3,0.1,1,1125,16,1,0,3,0,0,3,1
1,1,1.0,0.0,1.0,4,27,125,2.5,0.5,1,0.0,2,1125,211,1,0,4,0,0,4,2
0,1,2.0,3.0,3.0,4,14,180,4.0,0.9,2,0.2,2,1125,0,1,0,4,0,0,3,2
0,0,1.5,1.0,1.0,4,21,70,3.0,0.2,2,0.1,1,1125,341,1,0,5,0,0,3,1
0,1,1.0,1.0,1.0,4,32,189,5.0,1.0,1,0.25,1,1125,339,0,0,4,0,0,4,2
0,0,1.0,1.0,1.0,4,26,200,1.5,0.5,1,0.0,2,10,345,0,0,4,0,0,4,2
1,0,1.0,1.0,1.0,4,32,60,2.0,0.3,1,0.2,4,10,39,0,0,3,0,0,4,1
1,0,1.0,2.0,4.0,4,27,180,3.0,0.8,1,0.0,2,10,173,0,0,4,0,0,3,1
0,0,2.5,1.0,5.0,4,25,25,0.0,0.4,1,0.33,31,1125,31,0,0,3,0,0,3,0
0,1,1.0,2.0,3.0,4,21,150,5.0,1.0,1,0.0,12,1125,31,0,0,3,0,0,4,2
0,1,1.0,1.0,1.0,4,29,50,0.0,0.25,1,0.25,1,29,0,1,0,4,0,0,2,1
1,1,1.0,1.0,1.0,4,47,100,5.0,1.0,1,0.0,2,14,136,0,0,3,0,0,4,1
0,1,1.0,1.0,1.0,4,39,36,0.0,0.3,2,0.5,7,180,0,1,0,3,0,0,3,1
1,1,1.0,2.0,3.0,4,44,200,2.0,0.75,4,0.15,2,1125,180,1,0,4,0,0,2,2
0,0,1.0,1.0,1.0,4,22,72,7.0,0.6,1,0.4,10,60,180,1,0,3,0,0,3,1
0,1,1.0,0.0,1.0,4,18,120,20.0,1.0,1,0.0,30,365,345,0,0,3,0,0,4,2
1,0,1.0,1.0,1.0,4,19,110,0.0,0.3,1,0.15,3,30,31,0,0,4,0,0,4,1
0,1,1.0,3.0,4.0,4,21,70,0.0,0.3,3,0.0,6,1124,0,1,0,5,0,0,4,2
0,1,1.0,1.0,1.0,4,29,193,0.0,0.45,1,0.09,14,30,47,0,0,5,0,0,4,1
0,0,1.0,2.0,4.0,4,21,429,2.5,0.99,3,0.49,1,1125,354,0,0,3,0,0,4,2
0,0,1.0,1.0,1.0,4,18,120,0.0,0.15,1,0.0,4,1124,0,0,0,3,0,0,4,2
1,1,1.0,1.0,2.0,4,15,50,0.0,0.2,2,0.1,2,1125,0,0,0,3,0,0,2,1
0,1,1.0,1.0,1.0,4,26,250,15.0,0.75,3,0.5,1,30,89,0,0,4,0,0,3,2
0,0,1.0,0.0,1.0,4,19,119,2.5,0.85,2,0.2,1,240,236,1,0,3,0,0,4,2
1,0,1.0,2.0,6.0,4,27,500,6.0,2.75,8,0.25,2,1125,326,1,0,3,0,0,4,2
0,0,2.0,1.0,1.0,4,20,42,0.0,0.0,1,0.06,1,1125,49,1,0,3,0,0,3,1
0,1,2.0,1.0,1.0,4,10,50,0.0,0.2,1,0.0,2,1125,0,0,0,3,0,0,3,1
1,0,2.0,2.0,1.0,4,35,95,1.0,0.15,2,0.75,2,28,129,1,0,4,0,0,3,1
0,1,1.0,0.0,1.0,4,22,150,0.0,0.5,1,0.0,2,14,122,0,0,4,0,0,4,2
0,1,1.0,2.0,2.0,4,25,200,14.5,0.75,2,0.5,30,1125,0,0,0,3,0,0,3,2
0,1,1.0,1.0,3.0,4,23,150,0.0,1.0,1,0.0,1,20,151,1,0,4,0,0,3,2
1,1,2.0,2.0,3.0,4,13,355,3.0,1.25,6,1.25,5,30,34,0,0,3,0,0,4,2
0,0,2.0,1.0,2.0,4,22,49,0.0,0.0,2,0.0,1,1125,45,1,0,3,0,0,3,1
0,1,1.0,0.0,0.0,4,33,97,0.0,0.0,1,0.0,5,61,9,1,0,4,0,0,2,1
0,0,2.0,1.0,2.0,4,21,350,6.0,1.0,4,0.25,3,90,344,0,0,3,0,0,4,2
1,0,1.0,2.0,4.0,4,23,250,0.0,0.0,5,0.25,2,28,40,0,0,3,0,0,3,1
1,0,1.5,1.0,2.0,4,25,85,0.0,0.35,2,0.25,28,1125,264,1,0,3,0,0,3,1
0,0,1.0,1.0,3.0,4,35,76,1.0,0.6,1,0.5,2,1125,151,1,0,3,0,0,4,1
1,1,1.0,2.0,4.0,4,40,175,0.0,0.8,4,0.2,2,25,249,0,0,4,0,0,3,2
1,1,1.0,1.0,1.0,4,3,69,0.0,0.5,1,0.0,2,1125,0,0,0,4,0,0,4,1
0,1,1.0,1.0,1.0,4,29,38,1.0,0.25,1,0.2,4,30,144,0,0,4,0,0,1,1
1,0,1.0,1.0,1.0,4,31,100,1.25,0.22,1,0.24,2,60,364,1,0,3,0,0,2,1
0,1,1.0,1.0,1.0,4,26,53,0.0,0.1,1,0.0,3,25,51,0,0,3,0,0,1,1
1,1,1.0,1.0,3.0,4,17,200,1.0,0.25,2,0.2,1,1125,30,1,0,5,0,0,3,2
1,0,1.0,3.0,3.0,4,21,299,0.0,1.5,4,0.25,2,99,152,1,0,4,0,0,3,2
1,1,1.0,2.0,4.0,4,43,173,2.5,0.95,2,0.15,2,12,53,1,0,4,0,0,3,2
0,1,1.0,0.0,2.0,4,33,89,1.5,0.5,2,0.25,59,365,335,0,0,3,0,0,4,2
0,1,1.0,1.0,1.0,4,31,99,3.5,0.35,1,0.5,1,1125,359,0,0,3,1,1,4,0
0,1,1.0,1.0,1.0,4,24,46,1.0,0.29,1,0.1,2,1125,303,0,0,4,0,0,3,1
0,0,1.0,1.0,2.0,4,13,50,0.0,0.0,1,0.2,1,1125,8,0,0,4,0,0,3,1
1,1,1.0,1.0,1.0,4,19,50,2.0,1.0,2,0.25,2,1125,334,0,0,3,0,0,3,1
0,1,1.0,1.0,1.0,4,20,45,3.0,0.75,1,0.25,30,1124,320,1,0,3,0,0,3,1
0,0,1.0,1.0,1.0,4,33,62,1.0,0.35,1,0.35,1,40,353,1,0,4,0,0,4,1
0,1,1.0,2.0,3.0,4,6,190,0.0,0.85,3,0.25,1,365,302,1,0,3,0,0,4,2
1,1,1.0,1.0,1.0,4,28,60,0.0,0.08,1,0.0,1,21,19,0,0,3,0,0,1,1
0,1,1.0,1.0,1.0,4,30,112,1.0,0.25,1,0.25,7,60,52,0,0,3,0,0,4,1
1,0,1.0,1.0,1.0,4,25,70,1.0,0.2,1,0.0,2,6,0,0,0,4,0,0,3,1
1,1,1.0,1.0,1.0,4,28,45,0.0,0.09,1,0.0,2,21,61,0,0,3,0,0,1,1
0,0,1.5,3.0,2.0,4,21,100,5.0,1.8,3,0.5,30,365,304,1,0,3,0,0,3,2
1,1,1.0,1.0,1.0,4,21,94,0.0,0.3,1,0.0,2,1124,3,1,0,3,0,0,3,2
0,0,1.0,1.0,1.0,4,18,79,0.0,0.35,1,0.0,2,1125,0,1,0,4,0,0,4,1
1,1,1.0,2.0,3.0,4,36,190,4.5,0.85,4,0.75,3,1125,320,0,0,4,0,0,3,2
0,0,1.0,2.0,6.0,4,20,188,1.0,0.5,1,0.0,2,90,18,0,0,4,0,0,3,2
1,1,1.0,1.0,2.0,4,32,100,0.0,0.2,3,0.0,2,1125,279,1,0,3,0,0,4,1
0,0,3.0,3.0,5.0,4,35,295,0.0,1.75,6,0.5,3,1125,314,1,0,3,0,0,4,2
0,0,1.0,0.0,2.0,4,17,170,1.0,0.7,1,0.0,7,1125,0,0,0,3,0,0,4,2
0,0,1.0,1.0,1.0,4,18,50,0.0,0.1,1,0.1,1,14,13,1,0,4,0,0,3,1
1,1,1.0,1.0,1.0,4,26,204,3.0,0.85,1,0.0,2,1125,333,0,0,3,0,0,4,2
1,0,1.0,1.0,1.0,4,25,47,1.25,0.23,1,0.25,2,60,326,1,0,3,0,0,2,1
1,0,1.0,2.0,2.0,4,37,100,0.0,0.5,1,0.0,2,1125,333,1,0,4,0,0,3,2
0,0,5.0,4.0,4.0,4,48,1550,10.0,2.0,8,1.5,2,1124,204,1,0,4,0,0,4,2
1,1,1.0,1.0,1.0,4,27,30,0.0,0.25,1,0.0,3,29,40,0,0,5,0,0,3,1
0,0,1.0,0.0,3.0,4,32,195,0.0,1.5,2,0.35,2,1125,135,1,0,3,0,0,4,2
0,1,2.0,3.0,3.0,4,48,250,3.0,1.5,4,0.5,3,1125,157,0,0,3,0,0,4,2
1,0,1.0,3.0,5.0,4,29,165,1.5,0.75,3,0.2,4,21,31,1,0,3,0,0,3,2
0,0,1.0,1.0,1.0,4,30,80,1.0,0.5,1,0.0,3,14,51,0,0,4,0,0,3,2
0,1,1.0,0.0,1.0,4,21,130,2.5,0.4,1,0.5,1,31,364,0,0,3,0,0,2,1
0,1,1.0,1.0,1.0,4,27,149,0.0,1.0,2,0.1,4,1125,1,0,0,3,0,0,4,2
0,0,1.0,1.0,1.0,4,36,160,0.0,1.5,1,0.0,30,1120,339,1,0,3,0,0,4,2
0,0,2.0,1.0,2.0,4,25,52,0.0,0.0,1,0.0,1,1125,43,1,0,3,0,0,3,1
1,1,1.0,1.0,1.0,4,28,90,1.2,0.39,2,0.4,2,45,259,0,0,4,0,0,4,1
0,1,1.0,0.0,2.0,4,28,200,0.0,0.8,2,0.25,1,17,8,0,0,3,0,0,4,2
1,1,1.0,2.0,3.0,4,51,229,3.0,1.3,1,0.3,5,21,92,0,0,3,0,0,4,2
0,0,1.0,1.0,1.0,4,37,90,10.0,0.4,1,1.0,7,365,210,0,0,3,0,0,4,1
0,0,1.0,1.0,1.0,4,23,60,0.0,0.0,1,0.0,3,100,0,0,0,3,0,0,3,1
1,1,1.0,3.0,3.0,4,39,206,5.0,1.2,4,0.35,2,1125,294,0,0,4,0,0,3,2
1,1,1.0,1.0,2.0,4,16,59,2.0,0.5,1,0.15,2,1125,246,1,0,4,0,0,2,1
0,1,2.5,1.0,1.0,4,41,75,0.0,0.5,1,0.12,1,1125,313,1,0,3,0,0,3,1
1,0,1.0,3.0,3.0,4,24,114,0.0,0.55,1,0.0,2,90,136,1,0,4,0,0,3,2
0,0,1.0,1.0,3.0,4,23,135,0.0,0.5,3,0.5,4,15,13,0,0,3,0,0,2,2
1,1,1.0,1.0,1.0,4,17,60,0.0,0.3,1,0.1,1,6,0,0,0,4,0,0,3,1
0,1,1.0,0.0,2.0,4,23,101,2.0,1.0,2,0.1,2,30,5,0,0,3,0,0,3,2
0,1,1.0,1.0,1.0,4,21,85,1.0,0.7,2,0.3,4,1125,21,1,0,4,0,0,4,2
0,0,3.0,1.0,2.0,4,20,59,0.0,0.0,3,0.0,1,1125,43,1,0,3,0,0,3,1
1,1,2.0,2.0,2.0,4,60,295,5.0,1.75,1,0.2,3,120,7,0,0,4,0,0,3,2
0,1,1.0,0.0,1.0,4,33,100,0.0,0.5,1,0.0,1,1125,132,1,0,3,0,0,4,2
0,0,1.0,1.0,3.0,4,21,10,1.5,0.8,1,0.25,3,1125,339,0,0,3,0,0,2,2
0,1,1.0,0.0,1.0,4,16,200,0.0,0.5,2,0.5,2,1125,23,0,0,4,0,0,3,2
0,1,1.0,1.0,3.0,4,33,135,0.0,0.75,2,0.1,1,1125,57,1,0,3,0,0,4,2
1,0,1.0,1.0,1.0,4,26,120,1.5,0.5,2,0.3,5,1125,128,0,0,3,0,0,4,1
0,1,1.0,1.0,1.0,4,17,70,2.0,0.35,1,0.15,1,1125,87,0,0,3,0,0,3,1
0,0,2.0,4.0,4.0,4,34,140,10.0,0.45,7,0.1,1,27,78,0,0,3,0,0,0,1
0,1,3.0,6.0,13.0,4,30,300,3.0,1.5,6,0.3,1,1125,304,0,0,5,0,0,2,2
0,1,1.0,2.0,3.0,4,18,200,20.0,0.0,1,0.0,30,365,365,0,0,3,0,0,4,2
1,0,1.0,1.0,2.0,4,26,190,1.5,0.6,1,0.0,4,30,194,1,0,3,0,0,3,2
0,0,1.0,2.0,3.0,4,12,285,0.0,0.0,4,0.5,3,4,0,0,0,5,0,0,4,2
1,1,1.0,1.0,1.0,4,23,50,0.0,0.4,1,0.0,2,7,69,0,0,3,0,0,3,1
1,0,1.0,0.0,1.0,4,19,90,1.0,0.6,1,0.0,3,1125,292,1,0,3,0,0,3,2
0,0,1.0,1.0,3.0,4,27,67,1.0,0.6,1,0.5,1,1125,364,1,0,3,0,0,4,1
0,0,1.0,1.0,1.0,4,36,100,2.0,1.18,3,0.35,3,1125,305,1,0,3,0,0,3,2
0,0,1.0,2.0,2.0,4,33,350,0.0,1.2,1,0.0,4,1125,313,1,0,3,0,0,4,2
0,1,1.0,1.0,1.0,4,23,75,0.0,0.0,1,0.25,5,1125,31,0,0,4,0,0,3,1
0,1,1.0,1.0,1.0,4,21,250,1.5,0.5,2,0.5,1,6,0,0,0,3,0,0,4,2
1,1,1.0,0.0,2.0,4,44,204,3.0,1.0,3,0.5,2,30,313,0,0,4,0,0,4,2
0,0,4.0,7.0,9.0,4,31,595,2.5,1.5,1,0.0,2,365,289,1,0,3,0,0,3,2
0,1,1.0,1.0,1.0,4,18,59,0.0,0.19,1,0.19,1,25,172,1,0,4,0,0,3,1
1,1,2.0,1.0,1.0,4,33,44,0.0,0.2,1,0.1,3,1125,12,0,0,4,0,0,3,1
1,0,1.0,2.0,2.0,4,28,615,10.0,1.5,1,0.0,5,180,251,0,0,3,0,0,4,2
0,0,1.0,1.0,1.0,4,28,240,1.5,0.52,1,0.6,2,1125,361,0,0,3,0,0,3,2
1,1,1.0,1.0,1.0,4,25,40,0.0,0.08,1,0.0,2,28,32,0,0,3,0,0,1,1
0,0,2.0,3.0,3.0,4,26,295,0.0,0.95,1,0.0,2,365,321,1,0,3,0,0,3,2
1,0,1.0,2.0,4.0,4,42,275,5.0,1.0,4,0.5,3,30,148,0,0,3,0,0,4,2
1,1,1.0,1.0,2.0,4,19,60,0.0,0.3,1,0.0,5,17,0,0,0,3,0,0,3,1
0,1,1.0,1.0,1.0,4,19,38,0.0,0.29,1,0.1,3,28,166,0,0,4,0,0,1,1
1,1,1.0,1.0,1.0,4,27,43,0.0,0.1,1,0.0,2,21,57,0,0,3,0,0,1,1
0,0,1.5,1.0,2.0,4,17,69,0.0,0.3,1,0.1,2,1125,155,0,0,3,0,0,3,1
0,1,1.0,2.0,2.0,4,13,200,2.0,0.5,1,0.0,2,1125,1,0,0,3,0,0,3,2
0,1,1.0,3.0,4.0,4,20,425,5.0,1.5,1,0.0,5,29,148,1,0,3,0,0,4,2
0,1,1.0,2.0,3.0,4,28,250,10.0,1.5,1,0.0,30,1120,309,1,0,3,0,0,4,2
1,0,1.0,1.0,1.0,4,17,99,0.0,0.25,1,0.0,1,5,1,1,0,4,0,0,2,2
1,0,1.0,1.0,1.0,4,22,63,0.0,0.35,1,0.15,10,45,313,0,0,3,0,0,3,1
0,1,2.5,1.0,1.0,4,42,70,0.0,0.5,1,0.09,1,1125,345,1,0,3,0,0,3,1
1,1,1.0,1.0,1.0,4,20,89,1.0,1.0,1,0.25,1,1125,119,0,0,3,0,0,3,1
0,1,1.5,3.0,3.0,4,32,349,1.5,2.25,4,0.4,2,21,362,1,0,3,0,0,3,2
1,0,1.0,1.0,1.0,4,35,70,0.0,0.3,2,0.0,3,12,142,0,0,3,0,0,3,1
0,0,1.0,1.0,2.0,4,35,275,0.0,1.0,1,0.0,5,1125,74,0,0,4,0,0,3,2
0,1,1.0,1.0,2.0,4,49,310,0.0,1.75,1,0.0,30,1125,352,0,0,1,0,0,4,2
1,0,2.0,3.0,4.0,4,64,750,5.0,1.75,6,1.0,5,1125,319,1,0,3,0,0,4,2
1,0,1.0,2.0,3.0,4,45,180,3.0,1.0,4,0.55,1,21,322,0,0,3,0,0,3,2
0,0,1.0,3.0,4.0,4,30,149,5.0,0.75,2,0.2,1,29,165,1,0,3,0,0,3,2
0,0,1.0,1.0,1.0,4,29,312,4.0,1.23,2,0.05,2,1124,68,1,0,3,0,0,4,2
1,1,2.0,1.0,1.0,4,15,65,1.5,0.6,1,0.18,14,31,0,0,0,3,1,0,3,1
0,1,1.0,1.0,2.0,4,29,199,0.0,0.29,2,0.25,2,1124,106,0,0,4,0,0,2,2
0,1,1.0,1.0,1.0,4,18,175,5.0,0.25,1,0.0,4,1125,0,0,0,3,0,0,4,2
0,1,1.0,0.0,1.0,4,24,180,1.0,0.85,1,0.0,2,99,35,0,0,4,0,0,4,2
0,1,1.0,1.0,1.0,4,27,169,3.0,0.3,1,0.2,4,1125,74,0,0,3,0,0,4,1
1,1,1.0,2.0,2.0,4,33,100,2.75,0.3,1,0.0,2,30,309,1,0,4,0,0,3,2
0,1,1.0,1.0,1.0,4,40,90,0.0,0.55,1,0.0,6,60,299,0,0,3,0,0,4,1
0,1,1.0,1.0,1.0,4,27,90,1.0,1.0,2,1.0,7,200,282,0,0,3,0,0,4,2
0,1,2.0,0.0,1.0,4,10,60,1.0,0.3,1,0.08,28,1125,325,0,0,3,0,0,3,1
0,0,2.0,2.0,3.0,4,32,300,2.0,0.75,4,0.5,1,1125,325,1,0,3,0,0,4,2
0,0,1.0,2.0,3.0,4,34,215,0.0,1.0,1,0.25,2,30,290,0,0,5,0,0,3,1
1,1,1.0,1.0,1.0,4,44,89,0.0,0.3,2,0.0,1,365,144,1,0,3,0,0,3,1
1,1,1.5,3.0,3.0,4,46,199,0.0,1.2,5,0.5,2,31,330,1,0,5,0,0,1,2
0,0,1.0,1.0,1.0,4,10,99,0.0,0.1,1,0.0,2,15,0,1,0,3,0,0,4,1
0,0,1.0,1.0,1.0,4,23,70,0.0,0.5,1,0.0,1,1125,95,1,0,3,0,0,3,1
1,1,1.0,2.0,3.0,4,19,349,3.0,0.7,4,0.25,3,1000,255,1,0,3,0,0,4,2
0,1,1.0,1.0,1.0,4,17,50,3.0,0.75,1,0.25,30,1124,339,1,0,3,0,0,3,1
0,0,1.0,1.0,2.0,4,24,200,3.0,0.65,2,0.5,2,6,3,0,0,4,0,0,4,2
0,1,1.0,1.0,1.0,4,47,199,3.0,1.0,1,0.0,3,1125,303,0,0,3,0,0,4,2
0,1,1.0,1.0,1.0,4,28,60,2.5,0.45,1,0.05,30,1125,158,0,0,3,0,0,3,1
1,1,2.0,5.0,7.0,4,27,545,2.5,0.6,11,0.5,1,14,270,0,0,3,0,0,2,2
0,0,1.0,1.0,1.0,4,38,190,5.0,1.0,2,1.0,6,1125,125,0,0,3,0,0,4,2
1,0,1.0,1.0,1.0,4,24,100,0.0,0.3,1,0.25,3,30,83,0,0,3,0,0,4,0
0,1,1.0,1.0,1.0,4,37,100,0.0,0.4,1,0.09,1,30,0,1,0,4,0,0,4,2
1,1,1.0,2.0,4.0,4,29,399,3.0,1.19,4,0.4,4,1124,81,1,0,3,0,0,4,2
0,0,3.0,1.0,1.0,4,36,220,2.0,1.25,1,0.2,7,1125,340,0,0,3,0,0,3,2
1,0,1.0,2.0,2.0,4,23,275,0.0,0.5,4,0.5,2,9,2,1,0,5,0,0,4,1
0,1,2.0,1.0,1.0,4,16,96,20.0,1.5,1,0.0,30,365,291,0,0,3,0,0,4,2
1,0,1.5,3.0,4.0,4,36,150,2.5,1.5,4,0.5,3,90,93,0,0,3,0,0,3,2
0,1,1.0,1.0,2.0,4,33,135,5.0,0.5,1,0.0,3,28,6,1,0,3,0,0,4,2
1,0,1.0,1.0,1.0,4,30,75,0.0,0.25,1,0.0,5,14,15,0,0,4,0,0,3,1
0,1,1.0,0.0,1.0,4,18,125,20.0,0.0,1,0.0,30,365,336,0,0,3,0,0,4,2
0,0,1.0,2.0,4.0,4,41,160,0.0,0.85,3,0.25,1,1125,83,0,0,3,0,0,3,2
0,1,1.0,0.0,1.0,4,20,125,20.0,1.0,1,0.0,30,365,303,0,0,3,0,0,4,2
1,0,1.0,4.0,4.0,4,59,90,2.0,1.5,1,0.45,2,28,321,1,0,3,0,0,2,2
0,0,1.0,1.0,1.0,4,14,45,0.0,0.25,1,0.06,2,1125,356,1,0,3,0,0,3,1
1,0,1.0,1.0,1.0,4,32,48,0.0,0.2,1,0.2,1,1125,349,1,0,4,0,0,3,1
1,1,1.0,1.0,1.0,4,53,60,1.0,0.25,2,0.5,5,1125,62,0,0,4,0,0,3,1
0,0,4.0,1.0,1.0,4,14,40,0.0,0.25,1,0.06,22,1125,347,1,0,3,0,0,3,1
0,0,4.0,1.0,2.0,4,12,50,0.0,0.25,1,0.1,2,1124,358,1,0,5,0,0,3,1
0,0,1.0,1.0,1.0,4,22,50,1.5,0.25,2,0.15,1,1125,89,0,0,4,0,0,0,1
1,0,1.0,0.0,1.0,4,27,287,0.0,1.0,1,0.25,1,1125,330,1,0,3,0,0,4,2
0,0,4.0,1.0,1.0,4,10,40,0.0,0.25,1,0.1,3,1125,336,1,0,3,0,0,3,1
0,0,4.0,1.0,1.0,4,9,45,0.0,0.25,1,0.05,22,1124,361,1,0,3,0,0,3,1
0,1,1.0,1.0,1.0,4,25,234,15.0,2.0,1,0.2,3,90,55,0,0,4,0,0,4,2
0,0,4.0,1.0,3.0,4,10,65,0.0,0.25,2,0.1,2,1125,351,1,0,3,0,0,3,1
0,1,1.0,1.0,1.0,4,20,37,0.0,0.29,1,0.1,3,28,170,0,0,4,0,0,1,1
0,1,1.0,1.0,1.0,4,30,40,0.0,0.1,1,0.3,1,1125,0,0,0,4,0,0,3,1
1,1,1.0,1.0,1.0,4,33,95,0.0,0.4,1,0.0,3,25,48,0,0,3,0,0,3,1
0,0,1.0,0.0,2.0,4,14,120,3.0,0.59,2,0.2,1,1125,152,0,0,3,0,0,4,2
0,1,1.0,1.0,1.0,4,12,100,0.0,0.4,1,0.0,2,10,1,1,0,3,0,0,3,2
0,0,4.0,1.0,3.0,4,13,60,0.0,0.25,2,0.1,22,1125,347,1,0,3,0,0,3,1
0,1,1.0,1.0,2.0,4,19,175,1.0,0.75,2,0.25,2,1125,342,1,0,4,0,0,2,2
1,1,1.0,1.0,2.0,4,40,219,1.5,0.69,1,0.0,4,1125,9,1,0,4,0,0,4,2
0,0,1.0,1.0,3.0,4,31,249,2.0,0.8,2,0.4,30,1125,163,0,0,3,0,0,4,2
0,1,1.0,1.0,1.0,4,22,70,10.0,0.4,1,0.09,14,21,47,0,0,5,0,0,4,1
0,1,1.0,1.0,2.0,4,13,125,0.0,1.0,2,0.5,1,15,19,0,0,4,0,0,3,2
0,1,1.0,1.0,1.0,4,12,130,1.0,0.6,1,0.0,5,1125,0,0,0,4,0,0,3,2
1,0,1.0,1.0,1.0,4,25,90,0.0,0.0,1,0.0,2,28,357,0,0,5,0,0,3,2
0,0,1.0,1.0,1.0,4,14,45,2.0,0.15,1,0.15,2,10,24,1,0,4,0,0,2,1
0,0,1.0,1.0,1.0,4,32,170,2.0,0.65,2,0.25,1,1125,31,0,0,4,0,0,4,2
0,0,2.5,3.0,4.0,4,31,275,3.0,1.5,5,0.15,3,29,11,0,0,3,0,0,3,2
